Data,Valor Real,Valor Previsto,Resíduo
2009-06-08,97.6201171875,-46.372398208439506,143.9925153959395
2009-06-09,-78.8095703125,69.09590678234406,-147.90547709484406
2009-06-10,204.669921875,37.73046181259298,166.93946006240702
2009-06-11,-10.16015625,60.410504917463356,-70.57066116746336
2009-06-12,154.490234375,11.310902555484617,143.17933181951537
2009-06-15,-96.150390625,56.64421955801518,-152.79461018301518
2009-06-16,-286.7900390625,-16.557927563535983,-270.232111498964
2009-06-17,87.9697265625,1.547554337629009,86.42217222487099
2009-06-18,-137.1298828125,26.48138855851046,-163.61127137101045
2009-06-19,82.5400390625,79.89211318465806,2.647925877841942
2009-06-22,40.009765625,26.011864870373472,13.997900754626528
2009-06-23,-276.6591796875,36.58896001411979,-313.2481397016198
2009-06-24,40.7099609375,30.957698045009664,9.752262892490336
2009-06-25,205.759765625,26.95973477138311,178.80003085361687
2009-06-26,81.3095703125,-16.848851828638033,98.15842214113803
2009-06-29,-93.919921875,50.85930585450261,-144.77922772950262
2009-06-30,174.970703125,54.63059008423491,120.34011304076509
2009-07-01,-18.5107421875,54.104445202254865,-72.61518738975487
2009-07-02,-63.779296875,5.788846526363415,-69.56814340136341
2009-07-03,-60.080078125,60.91833453175076,-120.99841265675076
2009-07-06,-135.2001953125,12.0422147922894,-147.2424101047894
2009-07-07,-33.080078125,20.608071111415654,-53.688149236415654
2009-07-08,-227.0400390625,18.807389579125328,-245.84742864162533
2009-07-09,-129.6904296875,85.07473538476003,-214.76516507226003
2009-07-10,-3.779296875,28.34275738825538,-32.12205426325538
2009-07-13,-236.9501953125,33.1072987388732,-270.05749405137317
2009-07-14,211.4794921875,33.42706411069557,178.05242807680443
2009-07-15,7.4404296875,50.71956949559327,-43.27913980809327
2009-07-16,74.91015625,3.283193039511346,71.62696321048865
2009-07-17,51.16015625,40.822175395775496,10.337980854224504
2009-07-21,256.69921875,62.07930609841077,194.61991265158923
2009-07-22,71.140625,55.54775645844007,15.59286854155993
2009-07-23,69.7802734375,12.363355995705348,57.41691744179465
2009-07-24,151.609375,53.22266611094112,98.38670888905888
2009-07-27,144.1103515625,40.495983441099696,103.6143681214003
2009-07-28,-1.400390625,31.859978419370364,-33.260369044370364
2009-07-29,25.98046875,18.87714623635673,7.1033225136432705
2009-07-30,51.9697265625,81.86140778936226,-29.89168122686226
2009-07-31,191.6201171875,40.724149312066984,150.89596787543303
2009-08-03,-4.3603515625,35.88999165684773,-40.25034321934773
2009-08-04,22.5400390625,29.98109069232443,-7.441051629824429
2009-08-05,-122.4794921875,70.58182756902485,-193.06131975652485
2009-08-06,135.5595703125,18.45656057555361,117.10300973694639
2009-08-07,24.0,40.09991281982536,-16.099912819825363
2009-08-10,112.169921875,58.55444024418418,53.61548163081582
2009-08-11,61.2001953125,68.34548809833726,-7.145292785837256
2009-08-12,-150.4599609375,19.239931436437956,-169.69989237393796
2009-08-13,82.1904296875,47.69055709221975,34.49987259528025
2009-08-14,80.1396484375,58.212715856958795,21.926932580541205
2009-08-17,-328.7197265625,44.88686306476594,-373.6065896272659
2009-08-18,16.349609375,23.834080785064344,-7.484471410064344
2009-08-19,-80.9599609375,72.01801472225759,-152.9779756597576
2009-08-20,179.41015625,59.465686678258834,119.94446957174117
2009-08-21,-145.2099609375,39.25778297185846,-184.46774390935846
2009-08-24,342.849609375,31.248273828470126,311.60133554652987
2009-08-25,-83.689453125,77.4041821258364,-161.0936352508364
2009-08-26,142.349609375,38.58603338112488,103.76357599387512
2009-08-27,-165.740234375,41.11659450286591,-206.8568288778659
2009-08-28,60.169921875,52.983238948098986,7.186682926901014
2009-08-31,-41.609375,81.87510445611719,-123.48447945611719
2009-09-02,-212.0703125,28.63462487416146,-240.70493737416146
2009-09-03,-65.8203125,47.15395778303963,-112.97427028303963
2009-09-04,-27.529296875,62.96582049773343,-90.49511737273343
2009-09-07,133.830078125,63.96161169205479,69.86846643294521
2009-09-08,72.2900390625,27.969602962071022,44.32043610042898
2009-09-09,-81.0908203125,65.21654513829928,-146.3073654507993
2009-09-10,201.5302734375,72.31260689736833,129.2176665401317
2009-09-11,-69.33984375,49.4503007541401,-118.7901445041401
2009-09-14,-242.2705078125,34.056245858456805,-276.3267536709568
2009-09-15,15.560546875,75.98194878875262,-60.42140191375262
2009-09-16,53.1494140625,60.76791135988488,-7.618497297384877
2009-09-17,173.0302734375,43.355324310375025,129.674949127125
2009-09-18,-73.259765625,51.14666188084934,-124.40642750584934
2009-09-24,173.6796875,87.27558841520425,86.40409908479575
2009-09-25,-278.2392578125,45.8808114199598,-324.1200692324598
2009-09-28,-256.4609375,46.546907769242495,-303.00784526924247
2009-09-29,90.6806640625,63.496093661743615,27.184570400756385
2009-09-30,33.0302734375,80.9282067192693,-47.8979332817693
2009-10-01,-154.5908203125,35.92691620141987,-190.51773651391989
2009-10-02,-246.76953125,61.531889962559504,-308.3014212125595
2009-10-05,-57.3798828125,76.89491131941621,-134.27479413191622
2009-10-06,17.3095703125,66.78371469854734,-49.47414438604734
2009-10-07,107.7998046875,36.09841328288255,71.70139140461745
2009-10-08,32.8701171875,74.08701079008556,-41.21689360258556
2009-10-09,183.919921875,76.3594905326143,107.5604313423857
2009-10-13,60.169921875,52.94582417951105,7.22409769548895
2009-10-14,-16.349609375,49.70896343244481,-66.05857280744482
2009-10-15,178.4404296875,87.588667879705,90.851761807795
2009-10-16,18.9091796875,66.01920768993213,-47.11002800243213
2009-10-19,-21.0498046875,47.89207383902082,-68.94187852652081
2009-10-20,100.330078125,63.79409814021089,36.53597998478911
2009-10-21,-3.4501953125,90.34190745826824,-93.79210277076824
2009-10-22,-66.2197265625,51.61070898762341,-117.83043555012341
2009-10-23,15.8203125,57.61114574633952,-41.79083324633952
2009-10-26,79.6298828125,78.65243199926479,0.9774508132352082
2009-10-27,-150.16015625,83.22574649528846,-233.38590274528846
2009-10-28,-137.41015625,42.7199082664696,-180.1300645164696
2009-10-29,-183.9501953125,71.51688301633796,-255.46707832883794
2009-10-30,143.640625,84.80612100930524,58.834503990694756
2009-11-02,-231.7900390625,69.1090771568355,-300.8991162193355
2009-11-04,41.359375,48.39163791124052,-7.032262911240522
2009-11-05,-126.869140625,86.9577413003344,-213.82688192533442
2009-11-06,71.9091796875,81.72920729348984,-9.820027605989836
2009-11-09,19.640625,56.559088876390874,-36.918463876390874
2009-11-10,61.740234375,61.886193574946674,-0.14595919994667383
2009-11-11,0.94921875,95.07131931475956,-94.12210056475956
2009-11-12,-67.189453125,70.20247829287166,-137.39193141787166
2009-11-13,-34.1806640625,56.62750602703323,-90.80817008953323
2009-11-16,20.8701171875,78.86072183134944,-57.99060464384944
2009-11-17,-61.25,94.55347629586481,-155.8034762958648
2009-11-18,-53.1298828125,56.623703829862244,-109.75358664236225
2009-11-19,-127.330078125,67.19134340426882,-194.52142152926882
2009-11-20,-51.7900390625,89.89629128029549,-141.6863303427955
2009-11-24,-96.099609375,85.20498718300779,-181.3045965580078
2009-11-25,40.0595703125,52.35305444312453,-12.293484130624527
2009-11-26,-58.3994140625,84.12725213451753,-142.52666619701753
2009-11-27,-301.720703125,92.51620806563164,-394.23691119063164
2009-11-30,264.0302734375,71.26354708965306,192.76672634784694
2009-12-01,226.650390625,59.50445056953734,167.14594005546266
2009-12-02,36.740234375,97.3178642303638,-60.577629855363796
2009-12-03,368.7294921875,86.15242928471486,282.57706290278514
2009-12-04,44.919921875,62.95606258616091,-18.03614071116091
2009-12-07,145.009765625,75.91275373752771,69.09701188747229
2009-12-08,-27.1298828125,102.39623728314099,-129.52612009564098
2009-12-09,-135.75,73.60308087197825,-209.35308087197825
2009-12-10,-141.8994140625,65.32394325975389,-207.2233573222539
2009-12-11,245.0498046875,91.64135946062396,153.40844522687604
2009-12-14,-2.1904296875,98.21792531202661,-100.40835499952661
2009-12-15,-22.19921875,63.34667455325175,-85.54589330325175
2009-12-16,93.9296875,79.03997675838527,14.889710741614735
2009-12-17,-13.6103515625,100.15452436154894,-113.76487592404894
2009-12-18,-21.75,86.8386207683672,-108.5886207683672
2009-12-21,41.419921875,61.79040637107518,-20.37048449607518
2009-12-22,194.560546875,95.68615398880169,98.87439288619831
2009-12-24,158.8896484375,98.99416855710996,59.89547988039004
2009-12-25,-42.2099609375,75.16855345210558,-117.37851438960558
2009-12-28,139.5205078125,72.30681915858456,67.21368865391544
2009-12-29,3.8291015625,107.07644837141518,-103.24734680891518
2009-12-30,-91.619140625,89.63409715779662,-181.25323778279662
2010-01-04,108.349609375,69.8081269206855,38.541482454314504
2010-01-05,27.0400390625,89.10302936695719,-62.06299030445719
2010-01-06,49.6201171875,108.75078371819501,-59.13066653069501
2010-01-07,-49.7900390625,77.94586076275823,-127.73589982525823
2010-01-08,116.66015625,75.99922540133585,40.66093084866415
2010-01-12,80.8193359375,103.52028518465343,-22.70094924715343
2010-01-13,-144.109375,101.14750110714223,-245.25687610714223
2010-01-14,172.6494140625,70.2398654493987,102.4095486131013
2010-01-15,74.419921875,90.98313323860498,-16.563211363604978
2010-01-18,-127.01953125,108.97107587845346,-235.99060712845346
2010-01-19,-90.1796875,89.42999618918718,-179.6096836891872
2010-01-20,-27.380859375,72.6800180695062,-100.0608774445062
2010-01-21,130.890625,106.9637460632485,23.926878936751507
2010-01-22,-277.8603515625,104.13984803697694,-382.00019959947696
2010-01-25,-77.859375,79.66780787809603,-157.52718287809603
2010-01-26,-187.41015625,85.23548756824397,-272.64564381824397
2010-01-27,-73.2001953125,115.80324241154098,-189.00343772404096
2010-01-28,162.2099609375,93.32452164535391,68.88543929214609
2010-01-29,-216.25,78.32748316022371,-294.5774831602237
2010-02-01,6.9794921875,101.96199225685336,-94.98250006935336
2010-02-02,166.0703125,113.9247451581504,52.1455673418496
2010-02-03,33.240234375,82.53415156544807,-49.29391719044807
2010-02-04,-48.349609375,87.40172001936979,-135.7513293943698
2010-02-05,-298.890625,114.22305804519443,-413.1136830451944
2010-02-08,-105.26953125,104.18123500781309,-209.4507662578131
2010-02-09,-18.919921875,78.3798529015484,-97.2997747765484
2010-02-10,31.08984375,103.1754040294545,-72.0855602794545
2010-02-12,128.2001953125,116.22135306893074,11.978842243569261
2010-02-15,-78.890625,92.44472877402885,-171.33535377402885
2010-02-16,20.9501953125,84.20650447136086,-63.25630915886086
2010-02-17,272.580078125,117.60197733454945,154.97810079045055
2010-02-18,28.8603515625,108.70908401967843,-79.84873245717843
2010-02-19,-212.1103515625,85.57661081448259,-297.6869623769826
2010-02-22,276.8896484375,98.37684633361346,178.51280210388654
2010-02-23,-48.3701171875,123.26555136805668,-171.63566855555666
2010-02-24,-153.26953125,96.95594658686828,-250.22547783686827
2010-02-25,-96.8701171875,87.90145062290209,-184.77156781040208
2010-02-26,24.0703125,114.19695653178377,-90.12664403178377
2010-03-01,46.029296875,118.45207516220086,-72.42277828720086
2010-03-02,49.7802734375,88.12288991502115,-38.34261647752115
2010-03-03,31.2998046875,99.47122850828717,-68.17142382078717
2010-03-04,-107.419921875,123.54859652603318,-230.96851840103318
2010-03-05,223.240234375,107.11411288983543,116.12612148516457
2010-03-08,216.9599609375,87.45050067580861,129.5094602616914
2010-03-09,-18.26953125,115.24361334377339,-133.5131445937734
2010-03-10,-3.73046875,122.37804757944541,-126.10851632944541
2010-03-11,101.0302734375,96.46006067405723,4.570212763442768
2010-03-12,86.3095703125,96.36644636953815,-10.056876057038153
2010-03-15,0.720703125,127.27798195730728,-126.55727883230728
2010-03-16,-30.2705078125,112.66366793372455,-142.93417574622455
2010-03-17,125.2705078125,92.68129172793977,32.589216084560235
2010-03-18,-102.9501953125,111.43595671309188,-214.38615202559188
